0,3897018.0,3882417.0,4839554.0,3614026.0,5907335.0,904233.0,5493614;0,7182872.0,2955741.0,3235572.0,6248295.0,7321771.0,6160322.0,3911822;0,3528388.0,8649633.0,594176.0,7005373.0,589237.0,9045459.0,5518987;0,6016049.0,7331971.0,9598438.0,3656427.0,7346656.0,6348318.0,4277493;
0,3897018.0,3882417.0,4839554.0,3614026.0,5907335.0,904233.0,5493614;0,7182872.0,2955741.0,3235572.0,6196663.0,7355706.0,6168551.0,3946157;0,3528388.0,8649633.0,594176.0,6980053.0,5888941.0,9090908.0,5522041;0,6016049.0,7331971.0,9598438.0,3656427.0,7346656.0,6348318.0,4277493;
0,3897018.0,3882417.0,4839554.0,3614026.0,5907335.0,904233.0,5493614;0,7182872.0,2955741.0,3235572.0,6197296.0,735352.0,6173772.0,3939804;0,3528388.0,8649633.0,594176.0,6965666.0,5892647.0,9097589.0,5513844;0,6016049.0,7331971.0,9598438.0,3656427.0,7346656.0,6348318.0,4277493;
0,3897018.0,3882417.0,4839554.0,3614026.0,5907335.0,904233.0,5493614;0,7182872.0,2955741.0,3235572.0,6209151.0,7369722.0,6145674.0,3945032;0,3528388.0,8649633.0,594176.0,6965666.0,5892647.0,9097589.0,5513844;0,6016049.0,7331971.0,9598438.0,3656427.0,7346656.0,6348318.0,4277493;
0,3897018.0,3882417.0,4839554.0,3614026.0,5907335.0,904233.0,5493614;0,7182872.0,2955741.0,3235572.0,6209151.0,7369722.0,6145674.0,3945032;0,3528388.0,8649633.0,594176.0,6965666.0,5892647.0,9097589.0,5513844;0,6016049.0,7331971.0,9598438.0,3628973.0,7350921.0,6361762.0,4237072;
0,3897018.0,3882417.0,4839554.0,3612635.0,5912293.0,904579.0,5484708;0,7182872.0,2955741.0,3235572.0,6209151.0,7369722.0,6145674.0,3945032;0,3528388.0,8649633.0,594176.0,6945822.0,5895463.0,9113172.0,5508138;0,6016049.0,7331971.0,9598438.0,367176.0,7375947.0,6360942.0,4304698;
0,3897018.0,3882417.0,4839554.0,3612635.0,5912293.0,904579.0,5484708;0,7182872.0,2955741.0,3235572.0,6215776.0,7367594.0,6133138.0,3953956;0,3528388.0,8649633.0,594176.0,6945822.0,5895463.0,9113172.0,5508138;0,6016049.0,7331971.0,9598438.0,3663133.0,7380654.0,6361073.0,4296184;
0,3897018.0,3882417.0,4839554.0,3612635.0,5912293.0,904579.0,5484708;0,7182872.0,2955741.0,3235572.0,6215776.0,7367594.0,6133138.0,3953956;0,3528388.0,8649633.0,594176.0,6935368.0,5894156.0,9132268.0,5509146;0,6016049.0,7331971.0,9598438.0,3663133.0,7380654.0,6361073.0,4296184;
0,3897018.0,3882417.0,4839554.0,3624713.0,5913079.0,9020621.0,5501477;0,7182872.0,2955741.0,3235572.0,6215776.0,7367594.0,6133138.0,3953956;0,3528388.0,8649633.0,594176.0,6957346.0,5874707.0,9144172.0,5527983;0,6016049.0,7331971.0,9598438.0,3663133.0,7380654.0,6361073.0,4296184;
0,3897018.0,3882417.0,4839554.0,3613336.0,592334.0,901973.0,5520453;0,7182872.0,2955741.0,3235572.0,6215776.0,7367594.0,6133138.0,3953956;0,3528388.0,8649633.0,594176.0,6960381.0,5873973.0,9156434.0,5545686;0,6016049.0,7331971.0,9598438.0,3663133.0,7380654.0,6361073.0,4296184;
0,3897018.0,3882417.0,4839554.0,3613336.0,592334.0,901973.0,5520453;0,7182872.0,2955741.0,3235572.0,6215776.0,7367594.0,6133138.0,3953956;0,3528388.0,8649633.0,594176.0,6955202.0,5874442.0,9155684.0,5536099;0,6016049.0,7331971.0,9598438.0,3663133.0,7380654.0,6361073.0,4296184;
0,3897018.0,3882417.0,4839554.0,3613336.0,592334.0,901973.0,5520453;0,7182872.0,2955741.0,3235572.0,6215776.0,7367594.0,6133138.0,3953956;0,3528388.0,8649633.0,594176.0,6992595.0,5824144.0,9163456.0,5508324;0,6016049.0,7331971.0,9598438.0,3663133.0,7380654.0,6361073.0,4296184;
0,3897018.0,3882417.0,4839554.0,3613336.0,592334.0,901973.0,5520453;0,7182872.0,2955741.0,3235572.0,6215776.0,7367594.0,6133138.0,3953956;0,3528388.0,8649633.0,594176.0,7001402.0,5825493.0,9179164.0,5537727;0,6016049.0,7331971.0,9598438.0,3670124.0,7376731.0,6360964.0,4303279;
0,3897018.0,3882417.0,4839554.0,3613336.0,592334.0,901973.0,5520453;0,7182872.0,2955741.0,3235572.0,6215776.0,7367594.0,6133138.0,3953956;0,3528388.0,8649633.0,594176.0,7001402.0,5825493.0,9179164.0,5537727;0,6016049.0,7331971.0,9598438.0,367641.0,7278455.0,6361563.0,4260002;
0,3897018.0,3882417.0,4839554.0,3632279.0,5890303.0,9007539.0,5533546;0,7182872.0,2955741.0,3235572.0,6199754.0,7379073.0,6138322.0,3959866;0,3528388.0,8649633.0,594176.0,7001402.0,5825493.0,9179164.0,5537727;0,6016049.0,7331971.0,9598438.0,367641.0,7278455.0,6361563.0,4260002;
0,3897018.0,3882417.0,4839554.0,3632279.0,5890303.0,9007539.0,5533546;0,7182872.0,2955741.0,3235572.0,6199754.0,7379073.0,6138322.0,3959866;0,3528388.0,8649633.0,594176.0,7083202.0,5796586.0,9111703.0,5542098;0,6016049.0,7331971.0,9598438.0,367641.0,7278455.0,6361563.0,4260002;
0,3897018.0,3882417.0,4839554.0,3683512.0,5763951.0,8976137.0,560698;0,7182872.0,2955741.0,3235572.0,6163768.0,7390262.0,6164574.0,3966912;0,3528388.0,8649633.0,594176.0,7083202.0,5796586.0,9111703.0,5542098;0,6016049.0,7331971.0,9598438.0,3603258.0,7229607.0,6325752.0,4159781;
0,3897018.0,3882417.0,4839554.0,3687908.0,5750256.0,897523.0,5613537;0,7182872.0,2955741.0,3235572.0,6175323.0,7403099.0,6165827.0,3935892;0,3528388.0,8649633.0,594176.0,715883.0,5764326.0,9105248.0,5598067;0,6016049.0,7331971.0,9598438.0,3603258.0,7229607.0,6325752.0,4159781;
0,3897018.0,3882417.0,4839554.0,3708235.0,5706658.0,8968402.0,5625178;0,7182872.0,2955741.0,3235572.0,620952.0,740346.0,6125754.0,3939035;0,3528388.0,8649633.0,594176.0,7156324.0,5775043.0,9107882.0,5611293;0,6016049.0,7331971.0,9598438.0,3603258.0,7229607.0,6325752.0,4159781;
0,3897018.0,3882417.0,4839554.0,3777619.0,5535951.0,8974547.0,563188;0,7182872.0,2955741.0,3235572.0,620952.0,740346.0,6125754.0,3939035;0,3528388.0,8649633.0,594176.0,7231728.0,5734542.0,9083328.0,5637082;0,6016049.0,7331971.0,9598438.0,3603258.0,7229607.0,6325752.0,4159781;
0,3897018.0,3882417.0,4839554.0,3776665.0,5541265.0,8965614.0,5645285;0,7182872.0,2955741.0,3235572.0,620952.0,740346.0,6125754.0,3939035;0,3528388.0,8649633.0,594176.0,7231728.0,5734542.0,9083328.0,5637082;0,6016049.0,7331971.0,9598438.0,3603258.0,7229607.0,6325752.0,4159781;
0,3897018.0,3882417.0,4839554.0,379978.0,5489004.0,8956175.0,5664244;0,7182872.0,2955741.0,3235572.0,620952.0,740346.0,6125754.0,3939035;0,3528388.0,8649633.0,594176.0,7231728.0,5734542.0,9083328.0,5637082;0,6016049.0,7331971.0,9598438.0,3603258.0,7229607.0,6325752.0,4159781;
0,3897018.0,3882417.0,4839554.0,379978.0,5489004.0,8956175.0,5664244;0,7182872.0,2955741.0,3235572.0,620952.0,740346.0,6125754.0,3939035;0,3528388.0,8649633.0,594176.0,7231728.0,5734542.0,9083328.0,5637082;0,6016049.0,7331971.0,9598438.0,3580622.0,7150161.0,6307983.0,4098675;
0,3897018.0,3882417.0,4839554.0,379978.0,5489004.0,8956175.0,5664244;0,7182872.0,2955741.0,3235572.0,620952.0,740346.0,6125754.0,3939035;0,3528388.0,8649633.0,594176.0,7330884.0,5690489.0,9046398.0,5678444;0,6016049.0,7331971.0,9598438.0,3578965.0,704329.0,6300091.0,404549;
0,3897018.0,3882417.0,4839554.0,379978.0,5489004.0,8956175.0,5664244;0,7182872.0,2955741.0,3235572.0,620952.0,740346.0,6125754.0,3939035;0,3528388.0,8649633.0,594176.0,7413712.0,5626978.0,9031744.0,5695932;0,6016049.0,7331971.0,9598438.0,3544378.0,7039109.0,6302724.0,3999421;
0,3897018.0,3882417.0,4839554.0,379978.0,5489004.0,8956175.0,5664244;0,7182872.0,2955741.0,3235572.0,620952.0,740346.0,6125754.0,3939035;0,3528388.0,8649633.0,594176.0,7354492.0,5638404.0,8951066.0,5769713;0,6016049.0,7331971.0,9598438.0,3555878.0,7028708.0,6307297.0,4006329;
0,3897018.0,3882417.0,4839554.0,3826182.0,5422799.0,8957248.0,5670587;0,7182872.0,2955741.0,3235572.0,623413.0,7397754.0,6099919.0,3942782;0,3528388.0,8649633.0,594176.0,736957.0,5604456.0,8940105.0,583158;0,6016049.0,7331971.0,9598438.0,3555878.0,7028708.0,6307297.0,4006329;
0,3897018.0,3882417.0,4839554.0,3834223.0,540511.0,8966031.0,5653934;0,7182872.0,2955741.0,3235572.0,623413.0,7397754.0,6099919.0,3942782;0,3528388.0,8649633.0,594176.0,736957.0,5604456.0,8940105.0,583158;0,6016049.0,7331971.0,9598438.0,3555878.0,7028708.0,6307297.0,4006329;
0,3897018.0,3882417.0,4839554.0,3834223.0,540511.0,8966031.0,5653934;0,7182872.0,2955741.0,3235572.0,623413.0,7397754.0,6099919.0,3942782;0,3528388.0,8649633.0,594176.0,736957.0,5604456.0,8940105.0,583158;0,6016049.0,7331971.0,9598438.0,3555878.0,7028708.0,6307297.0,4006329;
0,3897018.0,3882417.0,4839554.0,3831444.0,5337562.0,8928277.0,579437;0,7182872.0,2955741.0,3235572.0,623413.0,7397754.0,6099919.0,3942782;0,3528388.0,8649633.0,594176.0,7458178.0,5532767.0,8907907.0,5820614;0,6016049.0,7331971.0,9598438.0,3555878.0,7028708.0,6307297.0,4006329;
0,3897018.0,3882417.0,4839554.0,3928409.0,5216948.0,8921213.0,5703044;0,7182872.0,2955741.0,3235572.0,623413.0,7397754.0,6099919.0,3942782;0,3528388.0,8649633.0,594176.0,7458178.0,5532767.0,8907907.0,5820614;0,6016049.0,7331971.0,9598438.0,3555878.0,7028708.0,6307297.0,4006329;
0,3897018.0,3882417.0,4839554.0,3909933.0,518076.0,8890929.0,5835294;0,7182872.0,2955741.0,3235572.0,623413.0,7397754.0,6099919.0,3942782;0,3528388.0,8649633.0,594176.0,7473448.0,5519232.0,889767.0,5839244;0,6016049.0,7331971.0,9598438.0,3526742.0,7057379.0,6295965.0,3990217;
0,3897018.0,3882417.0,4839554.0,3868201.0,5112353.0,891503.0,5959076;0,7182872.0,2955741.0,3235572.0,6215698.0,7340952.0,6135827.0,3948593;0,3528388.0,8649633.0,594176.0,7729595.0,5290928.0,8759471.0,595682;0,6016049.0,7331971.0,9598438.0,3539822.0,7010966.0,6317486.0,3972935;
0,3897018.0,3882417.0,4839554.0,3868201.0,5112353.0,891503.0,5959076;0,7182872.0,2955741.0,3235572.0,6228582.0,7316496.0,6129647.0,3954246;0,3528388.0,8649633.0,594176.0,7753137.0,5268699.0,8708813.0,5927315;0,6016049.0,7331971.0,9598438.0,3498898.0,7010965.0,6317485.0,3922255;
0,3897018.0,3882417.0,4839554.0,3868201.0,5112353.0,891503.0,5959076;0,7182872.0,2955741.0,3235572.0,629468.0,7194752.0,6185561.0,3860975;0,3528388.0,8649633.0,594176.0,7785086.0,5259098.0,8673736.0,5923899;0,6016049.0,7331971.0,9598438.0,3498898.0,7010965.0,6317485.0,3922255;
0,3897018.0,3882417.0,4839554.0,3947925.0,5153126.0,8802176.0,5941229;0,7182872.0,2955741.0,3235572.0,629468.0,7194752.0,6185561.0,3860975;0,3528388.0,8649633.0,594176.0,7920076.0,5153531.0,8694419.0,593626;0,6016049.0,7331971.0,9598438.0,3463886.0,703666.0,6307979.0,3895509;
0,3897018.0,3882417.0,4839554.0,3947925.0,5153126.0,8802176.0,5941229;0,7182872.0,2955741.0,3235572.0,6194906.0,7261093.0,6229536.0,3850707;0,3528388.0,8649633.0,594176.0,7967409.0,5118315.0,8670325.0,5960509;0,6016049.0,7331971.0,9598438.0,3450047.0,7042687.0,6305749.0,3882241;
0,3897018.0,3882417.0,4839554.0,3947925.0,5153126.0,8802176.0,5941229;0,7182872.0,2955741.0,3235572.0,6180525.0,7256404.0,6247826.0,3844272;0,3528388.0,8649633.0,594176.0,7967409.0,5118315.0,8670325.0,5960509;0,6016049.0,7331971.0,9598438.0,3437749.0,70473.0,6304041.0,3870053;
0,3897018.0,3882417.0,4839554.0,3947925.0,5153126.0,8802176.0,5941229;0,7182872.0,2955741.0,3235572.0,6175428.0,7242954.0,6259909.0,3838129;0,3528388.0,8649633.0,594176.0,8031349.0,5079268.0,8647729.0,5909913;0,6016049.0,7331971.0,9598438.0,3392613.0,7064949.0,6213546.0,3865564;
0,3897018.0,3882417.0,4839554.0,3947925.0,5153126.0,8802176.0,5941229;0,7182872.0,2955741.0,3235572.0,615712.0,7246271.0,6290348.0,3838566;0,3528388.0,8649633.0,594176.0,8097687.0,5039814.0,8620703.0,5855085;0,6016049.0,7331971.0,9598438.0,3373458.0,7063781.0,6182492.0,3856224;
0,3897018.0,3882417.0,4839554.0,3990785.0,5148982.0,8783649.0,5881515;0,7182872.0,2955741.0,3235572.0,6169338.0,7226317.0,6289741.0,3831542;0,3528388.0,8649633.0,594176.0,829556.0,4910299.0,8566896.0,5931577;0,6016049.0,7331971.0,9598438.0,3339773.0,7087097.0,6135382.0,3847853;
0,3897018.0,3882417.0,4839554.0,3990785.0,5148982.0,8783649.0,5881515;0,7182872.0,2955741.0,3235572.0,6164885.0,7217854.0,6292872.0,3837863;0,3528388.0,8649633.0,594176.0,829556.0,4910299.0,8566896.0,5931577;0,6016049.0,7331971.0,9598438.0,3339773.0,7087097.0,6135382.0,3847853;
0,3897018.0,3882417.0,4839554.0,3990785.0,5148982.0,8783649.0,5881515;0,7182872.0,2955741.0,3235572.0,6164885.0,7217854.0,6292872.0,3837863;0,3528388.0,8649633.0,594176.0,829556.0,4910299.0,8566896.0,5931577;0,6016049.0,7331971.0,9598438.0,3339773.0,7087097.0,6135382.0,3847853;
0,3897018.0,3882417.0,4839554.0,3990785.0,5148982.0,8783649.0,5881515;0,7182872.0,2955741.0,3235572.0,6167209.0,719219.0,6293784.0,382769;0,3528388.0,8649633.0,594176.0,8278183.0,4928591.0,8570385.0,5950236;0,6016049.0,7331971.0,9598438.0,3339861.0,7086335.0,6104876.0,3862204;
0,3897018.0,3882417.0,4839554.0,3990785.0,5148982.0,8783649.0,5881515;0,7182872.0,2955741.0,3235572.0,6168948.0,7204603.0,6293526.0,382111;0,3528388.0,8649633.0,594176.0,8278183.0,4928591.0,8570385.0,5950236;0,6016049.0,7331971.0,9598438.0,3339861.0,7086335.0,6104876.0,3862204;
0,3897018.0,3882417.0,4839554.0,3990785.0,5148982.0,8783649.0,5881515;0,7182872.0,2955741.0,3235572.0,6168948.0,7204603.0,6293526.0,382111;0,3528388.0,8649633.0,594176.0,8278183.0,4928591.0,8570385.0,5950236;0,6016049.0,7331971.0,9598438.0,3339861.0,7086335.0,6104876.0,3862204;
0,3897018.0,3882417.0,4839554.0,3990785.0,5148982.0,8783649.0,5881515;0,7182872.0,2955741.0,3235572.0,6168948.0,7204603.0,6293526.0,382111;0,3528388.0,8649633.0,594176.0,8284573.0,4922241.0,8589176.0,596082;0,6016049.0,7331971.0,9598438.0,3344988.0,7087097.0,6135382.0,3854376;
0,3897018.0,3882417.0,4839554.0,4034094.0,5186272.0,8794684.0,5727757;0,7182872.0,2955741.0,3235572.0,6193647.0,7152801.0,629727.0,3825023;0,3528388.0,8649633.0,594176.0,8351497.0,4870787.0,8608799.0,5969894;0,6016049.0,7331971.0,9598438.0,3350062.0,7090902.0,6103185.0,3877867;
0,3897018.0,3882417.0,4839554.0,4185065.0,5248423.0,8706934.0,5471495;0,7182872.0,2955741.0,3235572.0,6193647.0,7152801.0,629727.0,3825023;0,3528388.0,8649633.0,594176.0,8380327.0,4867511.0,8619326.0,599049;0,6016049.0,7331971.0,9598438.0,3350062.0,7090902.0,6103185.0,3877867;
0,3897018.0,3882417.0,4839554.0,4220167.0,5140219.0,8658613.0,5595589;0,7182872.0,2955741.0,3235572.0,6193647.0,7152801.0,629727.0,3825023;0,3528388.0,8649633.0,594176.0,8379371.0,4882808.0,8594568.0,5981416;0,6016049.0,7331971.0,9598438.0,3320912.0,7130325.0,6102763.0,3860255;
0,3897018.0,3882417.0,4839554.0,4275967.0,4973392.0,8555135.0,583856;0,7182872.0,2955741.0,3235572.0,6179997.0,7143958.0,6303353.0,3840401;0,3528388.0,8649633.0,594176.0,8457242.0,4858136.0,8545374.0,5946479;0,6016049.0,7331971.0,9598438.0,3431705.0,7125757.0,6294371.0,3904871;
0,3897018.0,3882417.0,4839554.0,4284401.0,4965757.0,8537408.0,5859417;0,7182872.0,2955741.0,3235572.0,6183036.0,7153143.0,6308722.0,3836899;0,3528388.0,8649633.0,594176.0,8460497.0,485321.0,8542819.0,5934241;0,6016049.0,7331971.0,9598438.0,3431705.0,7125757.0,6294371.0,3904871;
0,3897018.0,3882417.0,4839554.0,4279588.0,4951062.0,8537291.0,5885897;0,7182872.0,2955741.0,3235572.0,6186693.0,7104167.0,6310319.0,3852284;0,3528388.0,8649633.0,594176.0,8453665.0,4887137.0,8548384.0,5933809;0,6016049.0,7331971.0,9598438.0,34194.0,7143636.0,6295546.0,3897516;
0,3897018.0,3882417.0,4839554.0,4284406.0,4949082.0,8528442.0,5893016;0,7182872.0,2955741.0,3235572.0,6178732.0,7101795.0,6311028.0,3861108;0,3528388.0,8649633.0,594176.0,8453665.0,4887137.0,8548384.0,5933809;0,6016049.0,7331971.0,9598438.0,34194.0,7143636.0,6295546.0,3897516;
0,3897018.0,3882417.0,4839554.0,4284406.0,4949082.0,8528442.0,5893016;0,7182872.0,2955741.0,3235572.0,6168384.0,7104982.0,6313726.0,387605;0,3528388.0,8649633.0,594176.0,8453665.0,4887137.0,8548384.0,5933809;0,6016049.0,7331971.0,9598438.0,34194.0,7143636.0,6295546.0,3897516;
0,3897018.0,3882417.0,4839554.0,4289883.0,4885544.0,8514183.0,5971844;0,7182872.0,2955741.0,3235572.0,6173159.0,7107963.0,6314909.0,3869877;0,3528388.0,8649633.0,594176.0,8519568.0,4881078.0,8566338.0,5929326;0,6016049.0,7331971.0,9598438.0,3435164.0,7139214.0,6299205.0,3913406;
0,3897018.0,3882417.0,4839554.0,430671.0,486943.0,8513133.0,5954406;0,7182872.0,2955741.0,3235572.0,6166915.0,7101197.0,6313167.0,3875355;0,3528388.0,8649633.0,594176.0,8537235.0,4867803.0,8564306.0,5939777;0,6016049.0,7331971.0,9598438.0,3439094.0,7145364.0,6301792.0,3919979;
0,3897018.0,3882417.0,4839554.0,430671.0,486943.0,8513133.0,5954406;0,7182872.0,2955741.0,3235572.0,6148648.0,7099942.0,6316538.0,389702;0,3528388.0,8649633.0,594176.0,8537235.0,4867803.0,8564306.0,5939777;0,6016049.0,7331971.0,9598438.0,3439094.0,7145364.0,6301792.0,3919979;
0,3897018.0,3882417.0,4839554.0,430671.0,486943.0,8513133.0,5954406;0,7182872.0,2955741.0,3235572.0,6154264.0,7100946.0,6313949.0,3893059;0,3528388.0,8649633.0,594176.0,8537235.0,4867803.0,8564306.0,5939777;0,6016049.0,7331971.0,9598438.0,3439094.0,7145364.0,6301792.0,3919979;
0,3897018.0,3882417.0,4839554.0,430671.0,486943.0,8513133.0,5954406;0,7182872.0,2955741.0,3235572.0,6156987.0,7104208.0,6315314.0,3890085;0,3528388.0,8649633.0,594176.0,8537235.0,4867803.0,8564306.0,5939777;0,6016049.0,7331971.0,9598438.0,3439094.0,7145364.0,6301792.0,3919979;
0,3897018.0,3882417.0,4839554.0,4303582.0,48784.0,8513048.0,5952162;0,7182872.0,2955741.0,3235572.0,6156987.0,7104208.0,6315314.0,3890085;0,3528388.0,8649633.0,594176.0,8537235.0,4867803.0,8564306.0,5939777;0,6016049.0,7331971.0,9598438.0,3452789.0,7156255.0,6304569.0,3940927;
0,3897018.0,3882417.0,4839554.0,4303582.0,48784.0,8513048.0,5952162;0,7182872.0,2955741.0,3235572.0,6159096.0,709976.0,6313927.0,3884645;0,3528388.0,8649633.0,594176.0,8537235.0,4867803.0,8564306.0,5939777;0,6016049.0,7331971.0,9598438.0,3452789.0,7156255.0,6304569.0,3940927;
0,3897018.0,3882417.0,4839554.0,4303582.0,48784.0,8513048.0,5952162;0,7182872.0,2955741.0,3235572.0,6159096.0,709976.0,6313927.0,3884645;0,3528388.0,8649633.0,594176.0,8537878.0,4874538.0,8576613.0,5936937;0,6016049.0,7331971.0,9598438.0,3452789.0,7156255.0,6304569.0,3940927;
0,3897018.0,3882417.0,4839554.0,4302562.0,4894009.0,850544.0,5951559;0,7182872.0,2955741.0,3235572.0,6159096.0,709976.0,6313927.0,3884645;0,3528388.0,8649633.0,594176.0,85434.0,486564.0,857396.0,5941429;0,6016049.0,7331971.0,9598438.0,3347168.0,7127935.0,6308084.0,379364;
0,3897018.0,3882417.0,4839554.0,4302562.0,4894009.0,850544.0,5951559;0,7182872.0,2955741.0,3235572.0,6164641.0,7100565.0,631157.0,3880279;0,3528388.0,8649633.0,594176.0,8569347.0,4857047.0,8570614.0,597213;0,6016049.0,7331971.0,9598438.0,3347168.0,7127935.0,6308084.0,379364;
0,3897018.0,3882417.0,4839554.0,4322841.0,4877296.0,8490498.0,5950654;0,7182872.0,2955741.0,3235572.0,615959.0,7092818.0,6311023.0,3881402;0,3528388.0,8649633.0,594176.0,8569347.0,4857047.0,8570614.0,597213;0,6016049.0,7331971.0,9598438.0,3347168.0,7127935.0,6308084.0,379364;
0,3897018.0,3882417.0,4839554.0,4322841.0,4877296.0,8490498.0,5950654;0,7182872.0,2955741.0,3235572.0,615959.0,7092818.0,6311023.0,3881402;0,3528388.0,8649633.0,594176.0,858444.0,4845685.0,8578009.0,5972207;0,6016049.0,7331971.0,9598438.0,3347168.0,7127935.0,6308084.0,379364;
0,3897018.0,3882417.0,4839554.0,4416642.0,4886151.0,8365737.0,5953473;0,7182872.0,2955741.0,3235572.0,6170712.0,7090935.0,6310462.0,3863522;0,3528388.0,8649633.0,594176.0,8554567.0,4883599.0,8569906.0,5954838;0,6016049.0,7331971.0,9598438.0,3278458.0,7137194.0,6306635.0,371289;
0,3897018.0,3882417.0,4839554.0,4405443.0,4866775.0,8387183.0,596028;0,7182872.0,2955741.0,3235572.0,6161947.0,7089038.0,6310597.0,3874828;0,3528388.0,8649633.0,594176.0,8513689.0,4892875.0,8534889.0,5956536;0,6016049.0,7331971.0,9598438.0,3243657.0,713556.0,6309335.0,3667297;
0,3897018.0,3882417.0,4839554.0,4379642.0,4840733.0,8428872.0,5969964;0,7182872.0,2955741.0,3235572.0,616838.0,7082252.0,630637.0,3864636;0,3528388.0,8649633.0,594176.0,8521075.0,487559.0,8522556.0,5963436;0,6016049.0,7331971.0,9598438.0,3213307.0,7121829.0,6313531.0,3620905;
0,3897018.0,3882417.0,4839554.0,4409209.0,4841061.0,8390804.0,597118;0,7182872.0,2955741.0,3235572.0,616838.0,7082252.0,630637.0,3864636;0,3528388.0,8649633.0,594176.0,8518355.0,4875605.0,8519184.0,5962711;0,6016049.0,7331971.0,9598438.0,3201728.0,7121391.0,6313958.0,3606029;
0,3897018.0,3882417.0,4839554.0,4409209.0,4841061.0,8390804.0,597118;0,7182872.0,2955741.0,3235572.0,6128231.0,7185796.0,6306813.0,3848339;0,3528388.0,8649633.0,594176.0,8502253.0,4875506.0,8499715.0,5962244;0,6016049.0,7331971.0,9598438.0,3146526.0,7118775.0,6316254.0,3534538;
0,3897018.0,3882417.0,4839554.0,4409209.0,4841061.0,8390804.0,597118;0,7182872.0,2955741.0,3235572.0,6128231.0,7185796.0,6306813.0,3848339;0,3528388.0,8649633.0,594176.0,8502253.0,4875506.0,8499715.0,5962244;0,6016049.0,7331971.0,9598438.0,3146526.0,7118775.0,6316254.0,3534538;
0,3897018.0,3882417.0,4839554.0,4409209.0,4841061.0,8390804.0,597118;0,7182872.0,2955741.0,3235572.0,6127016.0,7194742.0,630815.0,3856764;0,3528388.0,8649633.0,594176.0,8490258.0,4877985.0,8491464.0,596449;0,6016049.0,7331971.0,9598438.0,3165983.0,7116073.0,6315714.0,3557924;
0,3897018.0,3882417.0,4839554.0,4420507.0,4852745.0,8369238.0,5971725;0,7182872.0,2955741.0,3235572.0,6127016.0,7194742.0,630815.0,3856764;0,3528388.0,8649633.0,594176.0,8480591.0,4887494.0,8486372.0,5959391;0,6016049.0,7331971.0,9598438.0,312995.0,7119271.0,6314762.0,3514832;
0,3897018.0,3882417.0,4839554.0,4420507.0,4852745.0,8369238.0,5971725;0,7182872.0,2955741.0,3235572.0,6114151.0,7246716.0,6309016.0,3847412;0,3528388.0,8649633.0,594176.0,8480591.0,4887494.0,8486372.0,5959391;0,6016049.0,7331971.0,9598438.0,312995.0,7119271.0,6314762.0,3514832;
0,3897018.0,3882417.0,4839554.0,4420507.0,4852745.0,8369238.0,5971725;0,7182872.0,2955741.0,3235572.0,6114151.0,7246716.0,6309016.0,3847412;0,3528388.0,8649633.0,594176.0,8480591.0,4887494.0,8486372.0,5959391;0,6016049.0,7331971.0,9598438.0,3144437.0,7175089.0,6314262.0,3559737;
0,3897018.0,3882417.0,4839554.0,4420507.0,4852745.0,8369238.0,5971725;0,7182872.0,2955741.0,3235572.0,6109919.0,726451.0,6307613.0,3836755;0,3528388.0,8649633.0,594176.0,8480591.0,4887494.0,8486372.0,5959391;0,6016049.0,7331971.0,9598438.0,3206619.0,7183674.0,6314667.0,3641528;
0,3897018.0,3882417.0,4839554.0,4420507.0,4852745.0,8369238.0,5971725;0,7182872.0,2955741.0,3235572.0,6089815.0,7400309.0,6308475.0,3793613;0,3528388.0,8649633.0,594176.0,8480591.0,4887494.0,8486372.0,5959391;0,6016049.0,7331971.0,9598438.0,3206619.0,7183674.0,6314667.0,3641528;
0,3897018.0,3882417.0,4839554.0,4420507.0,4852745.0,8369238.0,5971725;0,7182872.0,2955741.0,3235572.0,6101332.0,7401499.0,6308652.0,378411;0,3528388.0,8649633.0,594176.0,8477197.0,4868927.0,845636.0,5957922;0,6016049.0,7331971.0,9598438.0,3206619.0,7183674.0,6314667.0,3641528;
0,3897018.0,3882417.0,4839554.0,4420507.0,4852745.0,8369238.0,5971725;0,7182872.0,2955741.0,3235572.0,6101332.0,7401499.0,6308652.0,378411;0,3528388.0,8649633.0,594176.0,8477197.0,4868927.0,845636.0,5957922;0,6016049.0,7331971.0,9598438.0,3227053.0,7194604.0,6313573.0,3672848;
0,3897018.0,3882417.0,4839554.0,4420507.0,4852745.0,8369238.0,5971725;0,7182872.0,2955741.0,3235572.0,6122844.0,7394196.0,630938.0,3770588;0,3528388.0,8649633.0,594176.0,8467225.0,4870727.0,8447071.0,5957959;0,6016049.0,7331971.0,9598438.0,3227053.0,7194604.0,6313573.0,3672848;
0,3897018.0,3882417.0,4839554.0,4420507.0,4852745.0,8369238.0,5971725;0,7182872.0,2955741.0,3235572.0,6140935.0,738196.0,6309525.0,3759442;0,3528388.0,8649633.0,594176.0,8467225.0,4870727.0,8447071.0,5957959;0,6016049.0,7331971.0,9598438.0,3227053.0,7194604.0,6313573.0,3672848;
0,3897018.0,3882417.0,4839554.0,4420507.0,4852745.0,8369238.0,5971725;0,7182872.0,2955741.0,3235572.0,6140935.0,738196.0,6309525.0,3759442;0,3528388.0,8649633.0,594176.0,8466628.0,4860386.0,8436284.0,596046;0,6016049.0,7331971.0,9598438.0,3238002.0,7215909.0,6313953.0,3696467;
