0,2306471.0,6856749.0,1272168.0,8149393.0,1345775.0,6420111.0,1822535.0,3;0,1352799.0,5205253.0,04346085.0,2319588.0,7265921.0,6057826.0,4209137.0,15;0,383821.0,7086946.0,2485197.0,8179242.0,4010445.0,5598865.0,2698694.0,3;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8151208.0,6575115.0,6132115.0,4412808.0,45;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,4;0,2992035.0,1768655.0,3256248.0,4957669.0,7942883.0,1620178.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,659912.0,8092242.0,8881335.0,9269447.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8149393.0,1345775.0,6420111.0,1822535.0,3;0,1352799.0,5205253.0,04346085.0,2609666.0,6575115.0,6124625.0,4419386.0,05;0,383821.0,7086946.0,2485197.0,8272299.0,399682.0,5662604.0,2679764.0,7;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8080824.0,6575115.0,6197577.0,4394563.0,6;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,4;0,2992035.0,1768655.0,3256248.0,4957669.0,7942883.0,1620178.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6597689.0,8092242.0,8880988.0,9272103.0,4;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8149393.0,1345775.0,6420111.0,1822535.0,3;0,1352799.0,5205253.0,04346085.0,2597799.0,6575115.0,6125163.0,4446387.0,1;0,383821.0,7086946.0,2485197.0,8269033.0,4025028.0,5684134.0,2654424.0,75;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8103536.0,6575115.0,6201319.0,4425842.0,55;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,4;0,2992035.0,1768655.0,3256248.0,4957669.0,7942883.0,1620178.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6597689.0,8092242.0,8880988.0,9272103.0,4;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8199293.0,1345841.0,6420275.0,1760536.0,25;0,1352799.0,5205253.0,04346085.0,2597799.0,6575115.0,6125163.0,4446387.0,1;0,383821.0,7086946.0,2485197.0,8282951.0,4040412.0,5707222.0,2651262.0,7;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8096039.0,6575115.0,6198841.0,4414181.0,55;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,3;0,2992035.0,1768655.0,3256248.0,4957669.0,7942883.0,1620178.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6597689.0,8092242.0,8880988.0,9272103.0,4;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8199293.0,1345841.0,6420275.0,1760536.0,25;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8282951.0,4040412.0,5707222.0,2651262.0,7;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8080437.0,6575115.0,6206717.0,44034.0,5;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,25;0,2992035.0,1768655.0,3256248.0,4957669.0,7942883.0,1620178.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6594037.0,8092242.0,8880101.0,9278892.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8199293.0,1345841.0,6420275.0,1760536.0,25;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8282951.0,4040412.0,5707222.0,2651262.0,7;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,806198.0,6575115.0,6213369.0,4387821.0,45;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,25;0,2992035.0,1768655.0,3256248.0,4966999.0,7933175.0,1619769.0,3289489.0,2;0,8105594.0,5564465.0,9156953.0,6594673.0,8092242.0,8880256.0,9277712.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8199293.0,1345841.0,6420275.0,1760536.0,25;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8282951.0,4040412.0,5707222.0,2651262.0,7;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8066942.0,6575115.0,6193384.0,4373465.0,6;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,25;0,2992035.0,1768655.0,3256248.0,4966999.0,7933175.0,1619769.0,3289489.0,2;0,8105594.0,5564465.0,9156953.0,6594673.0,8092242.0,8880256.0,9277712.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8199293.0,1345841.0,6420275.0,1760536.0,25;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8329612.0,3983415.0,5704116.0,2647614.0,65;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8066942.0,6575115.0,6193384.0,4373465.0,6;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,25;0,2992035.0,1768655.0,3256248.0,4942063.0,7958373.0,161936.0,3289489.0,2;0,8105594.0,5564465.0,9156953.0,6594673.0,8092242.0,8880256.0,9277712.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8199293.0,1345841.0,6420275.0,1760536.0,25;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8325182.0,39738.0,5685125.0,263229.0,5;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8050364.0,6575115.0,6198831.0,4358979.0,55;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,2;0,2992035.0,1768655.0,3256248.0,4962619.0,7937428.0,161936.0,3289489.0,25;0,8105594.0,5564465.0,9156953.0,6594673.0,8092242.0,8880256.0,9277712.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8199293.0,1345841.0,6420275.0,1760536.0,25;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8325182.0,39738.0,5685125.0,263229.0,5;0,1310093.0,7972066.0,8111974.0,05938608.0,8163886.0,1617725.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8050364.0,6575115.0,6198831.0,4358979.0,55;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,2;0,2992035.0,1768655.0,3256248.0,4962619.0,7937428.0,161936.0,3289489.0,25;0,8105594.0,5564465.0,9156953.0,6594673.0,8092242.0,8880256.0,9277712.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8199293.0,1345841.0,6420275.0,1760536.0,25;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8325182.0,39738.0,5685125.0,263229.0,5;0,1310093.0,7972066.0,8111974.0,06085702.0,8086327.0,1618133.0,3289489.0,1;0,5352872.0,5563235.0,4566512.0,8111216.0,6575115.0,612748.0,4359729.0,45;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,2;0,2992035.0,1768655.0,3256248.0,5062794.0,7835234.0,1619087.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6592447.0,8092242.0,8879716.0,9281844.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,827452.0,1346186.0,6421138.0,1667939.0,2;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8325182.0,39738.0,5685125.0,263229.0,5;0,1310093.0,7972066.0,8111974.0,06380086.0,7931211.0,1618951.0,3289489.0,1;0,5352872.0,5563235.0,4566512.0,8120052.0,6575115.0,6125715.0,4368577.0,4;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,15;0,2992035.0,1768655.0,3256248.0,5136403.0,7760084.0,1618747.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6592447.0,8092242.0,8879716.0,9281844.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,827452.0,1346186.0,6421138.0,1667939.0,2;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8325182.0,39738.0,5685125.0,263229.0,5;0,1310093.0,7972066.0,8111974.0,05938608.0,8163886.0,1617725.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8119369.0,6575115.0,6131458.0,4373697.0,3;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,15;0,2992035.0,1768655.0,3256248.0,5136403.0,7760084.0,1618747.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6592447.0,8092242.0,8879716.0,9281844.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,827452.0,1346186.0,6421138.0,1667939.0,2;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8325182.0,39738.0,5685125.0,263229.0,5;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8106395.0,6575115.0,6131963.0,4358551.0,5;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,15;0,2992035.0,1768655.0,3256248.0,5160385.0,7735638.0,1618717.0,3289488.0,35;0,8105594.0,5564465.0,9156953.0,6593879.0,8092242.0,8880063.0,9279188.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,827452.0,1346186.0,6421138.0,1667939.0,2;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8333133.0,3978652.0,5694709.0,2624911.0,45;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8106395.0,6575115.0,6131963.0,4358551.0,5;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,15;0,2992035.0,1768655.0,3256248.0,5269387.0,7624484.0,1618513.0,3289488.0,35;0,8105594.0,5564465.0,9156953.0,6594356.0,8092242.0,8880178.0,9278302.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,827452.0,1346186.0,6421138.0,1667939.0,2;0,1352799.0,5205253.0,04346085.0,2576497.0,6575115.0,6256565.0,4407127.0,15;0,383821.0,7086946.0,2485197.0,8339019.0,3980953.0,5699254.0,2615689.0,4;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8106395.0,6575115.0,6131963.0,4358551.0,5;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,1;0,2992035.0,1768655.0,3256248.0,5269387.0,7624484.0,1618513.0,3289488.0,35;0,8105594.0,5564465.0,9156953.0,6593985.0,8092243.0,8880089.0,9278991.0,3;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,827452.0,1346186.0,6421138.0,1667939.0,2;0,1352799.0,5205253.0,04346085.0,2559912.0,6575115.0,6322535.0,4400998.0,1;0,383821.0,7086946.0,2485197.0,834599.0,3977816.0,5693057.0,2588021.0,3;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8103088.0,6575116.0,6131518.0,4354099.0,7;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,1;0,2992035.0,1768655.0,3256248.0,5269387.0,7624484.0,1618513.0,3289488.0,35;0,8105594.0,5564465.0,9156953.0,659248.0,8092242.0,8879724.0,9281788.0,4;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,827452.0,1346186.0,6421138.0,1667939.0,2;0,1352799.0,5205253.0,04346085.0,2559912.0,6575115.0,6322535.0,4400998.0,1;0,383821.0,7086946.0,2485197.0,834599.0,3977816.0,5693057.0,2588021.0,3;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8098397.0,6575116.0,6132435.0,4349389.0,65;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,15;0,2992035.0,1768655.0,3256248.0,5269387.0,7624484.0,1618513.0,3289488.0,35;0,8105594.0,5564465.0,9156953.0,6592689.0,8092242.0,8879775.0,92814.0,45;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2559912.0,6575115.0,6322535.0,4400998.0,1;0,383821.0,7086946.0,2485197.0,834599.0,3977816.0,5693057.0,2588021.0,3;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8088409.0,6575115.0,6132073.0,4336945.0,55;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,2;0,2992035.0,1768655.0,3256248.0,5269387.0,7624484.0,1618513.0,3289488.0,35;0,8105594.0,5564465.0,9156953.0,6593492.0,8092242.0,8879969.0,9279909.0,45;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2533893.0,6575115.0,6519371.0,4328607.0,05;0,383821.0,7086946.0,2485197.0,834599.0,3977816.0,5693057.0,2588021.0,3;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8088409.0,6575115.0,6132073.0,4336945.0,55;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,2;0,2992035.0,1768655.0,3256248.0,5269387.0,7624484.0,1618513.0,3289488.0,35;0,8105594.0,5564465.0,9156953.0,6593492.0,8092242.0,8879969.0,9279909.0,45;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2513484.0,6575115.0,6423239.0,4442837.0,1;0,383821.0,7086946.0,2485197.0,834599.0,3977816.0,5693057.0,2588021.0,3;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8093197.0,6575115.0,613112.0,4341745.0,5;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,35;0,2992035.0,1768655.0,3256248.0,542028.0,7470771.0,1618501.0,3289489.0,25;0,8105594.0,5564465.0,9156953.0,6593492.0,8092242.0,8879969.0,9279909.0,45;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2513484.0,6575115.0,6423239.0,4442837.0,1;0,383821.0,7086946.0,2485197.0,834599.0,3977816.0,5693057.0,2588021.0,3;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8090877.0,6575115.0,6131564.0,4339401.0,4;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,35;0,2992035.0,1768655.0,3256248.0,542028.0,7470771.0,1618501.0,3289489.0,25;0,8105594.0,5564465.0,9156953.0,6593492.0,8092242.0,8879969.0,9279909.0,45;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2506681.0,6575115.0,6391194.0,4480913.0,15;0,383821.0,7086946.0,2485197.0,8351566.0,3975306.0,5688099.0,2565886.0,25;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8090877.0,6575115.0,6131564.0,4339401.0,4;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,35;0,2992035.0,1768655.0,3256248.0,542028.0,7470771.0,1618501.0,3289489.0,25;0,8105594.0,5564465.0,9156953.0,6593492.0,8092242.0,8879969.0,9279909.0,45;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2493076.0,6575115.0,6327107.0,4557066.0,1;0,383821.0,7086946.0,2485197.0,8351566.0,3975306.0,5688099.0,2565886.0,25;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8072296.0,6575115.0,6163973.0,4350893.0,45;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,35;0,2992035.0,1768655.0,3256248.0,542028.0,7470771.0,1618501.0,3289489.0,25;0,8105594.0,5564465.0,9156953.0,6593663.0,8092242.0,888001.0,9279593.0,4;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2495725.0,6575115.0,6339123.0,4542787.0,2;0,383821.0,7086946.0,2485197.0,8351566.0,3975306.0,5688099.0,2565886.0,25;0,1310093.0,7972066.0,8111974.0,06849883.0,7682526.0,1619156.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8072296.0,6575115.0,6163973.0,4350893.0,45;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,35;0,2992035.0,1768655.0,3256248.0,5414937.0,7476208.0,1618491.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6593663.0,8092242.0,888001.0,9279593.0,4;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2545917.0,6575115.0,6355947.0,4411889.0,25;0,383821.0,7086946.0,2485197.0,8351566.0,3975306.0,5688099.0,2565886.0,25;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8072296.0,6575115.0,6163973.0,4350893.0,45;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,35;0,2992035.0,1768655.0,3256248.0,5414937.0,7476208.0,1618491.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6593663.0,8092242.0,888001.0,9279593.0,4;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2545917.0,6575115.0,6355947.0,4411889.0,25;0,383821.0,7086946.0,2485197.0,8351566.0,3975306.0,5688099.0,2565886.0,25;0,1310093.0,7972066.0,8111974.0.NaN.NaN.NaN.0;0,5352872.0,5563235.0,4566512.0,8061811.0,6575115.0,6187496.0,4362944.0,5;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,35;0,2992035.0,1768655.0,3256248.0,5414937.0,7476208.0,1618491.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6594198.0,8092242.0,888014.0,9278597.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2545917.0,6575115.0,6355947.0,4411889.0,25;0,383821.0,7086946.0,2485197.0,8351566.0,3975306.0,5688099.0,2565886.0,25;0,1310093.0,7972066.0,8111974.0,07186725.0,7503394.0,161844.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8061811.0,6575115.0,6187496.0,4362944.0,5;0,7140521.0,5999923.0,9989249.0,4791008.0,9691735.0,5790791.0,6558566.0,3;0,2992035.0,1768655.0,3256248.0,538519.0,7506596.0,1618645.0,3289489.0,25;0,8105594.0,5564465.0,9156953.0,6594198.0,8092242.0,888014.0,9278597.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2545917.0,6575115.0,6355947.0,4411889.0,25;0,383821.0,7086946.0,2485197.0,8351566.0,3975306.0,5688099.0,2565886.0,25;0,1310093.0,7972066.0,8111974.0,07186725.0,7503394.0,161844.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8108813.0,6575115.0,6116095.0,4375399.0,55;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,25;0,2992035.0,1768655.0,3256248.0,5385695.0,7506063.0,161861.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6594198.0,8092242.0,888014.0,9278597.0,35;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2545917.0,6575115.0,6355947.0,4411889.0,25;0,383821.0,7086946.0,2485197.0,8352001.0,3964012.0,566579.0,2532684.0,2;0,1310093.0,7972066.0,8111974.0,07186725.0,7503394.0,161844.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8108813.0,6575115.0,6116095.0,4375399.0,55;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,25;0,2992035.0,1768655.0,3256248.0,5319906.0,7511859.0,1779236.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6593616.0,8092243.0,888.0,9279678.0,3;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8400907.0,1347419.0,6424223.0,1514682.0,15;0,1352799.0,5205253.0,04346085.0,2559127.0,6575115.0,6363156.0,4375594.0,2;0,383821.0,7086946.0,2485197.0,8352001.0,3964012.0,566579.0,2532684.0,2;0,1310093.0,7972066.0,8111974.0,07186725.0,7503394.0,161844.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8099341.0,6575115.0,6144673.0,4405397.0,4;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,2;0,2992035.0,1768655.0,3256248.0,5335662.0,7504538.0,1756258.0,3289488.0,35;0,8105594.0,5564465.0,9156953.0,6593616.0,8092243.0,888.0,9279678.0,3;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8446789.0,1346433.0,6421756.0,1435442.0,1;0,1352799.0,5205253.0,04346085.0,2619879.0,6575115.0,6375173.0,422268.0,1;0,383821.0,7086946.0,2485197.0,8352001.0,3964012.0,566579.0,2532684.0,2;0,1310093.0,7972066.0,8111974.0,07186725.0,7503394.0,161844.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8107628.0,6575115.0,6119518.0,4389722.0,4;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,2;0,2992035.0,1768655.0,3256248.0,5312911.0,7518989.0,1779245.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6594135.0,8092243.0,8880125.0,9278715.0,25;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8446789.0,1346433.0,6421756.0,1435442.0,1;0,1352799.0,5205253.0,04346085.0,2594863.0,6475127.0,6647591.0,4208401.0,15;0,383821.0,7086946.0,2485197.0,8352001.0,3964012.0,566579.0,2532684.0,2;0,1310093.0,7972066.0,8111974.0,07186725.0,7503394.0,161844.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8203171.0,6438462.0,6140292.0,4381761.0,35;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,2;0,2992035.0,1768655.0,3256248.0,53069.0,7508294.0,1859583.0,3289489.0,3;0,8105594.0,5564465.0,9156953.0,6594135.0,8092243.0,8880125.0,9278715.0,25;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
0,2306471.0,6856749.0,1272168.0,8446789.0,1346433.0,6421756.0,1435442.0,1;0,1352799.0,5205253.0,04346085.0,265736.0,6498944.0,6546726.0,4099568.0,15;0,383821.0,7086946.0,2485197.0,8352001.0,3964012.0,566579.0,2532684.0,2;0,1310093.0,7972066.0,8111974.0,07186725.0,7503394.0,161844.0,3289489.0,05;0,5352872.0,5563235.0,4566512.0,8194138.0,646883.0,6145771.0,43993.0,45;0,7140521.0,5999923.0,9989249.0,4791008.0,9691736.0,5790791.0,6558566.0,2;0,2992035.0,1768655.0,3256248.0,5269226.0,7503394.0,1859493.0,320022.0,3;0,8105594.0,5564465.0,9156953.0,6594135.0,8092243.0,8880125.0,9278715.0,25;0,9631507.0,8490207.0,9260728.0.NaN.NaN.NaN.0;2;0,05237143;20;False;
